user_id,signup_date,country,region,plan_type,signup_channel,age_group
41409,2025-01-17,South Korea,Asia,Premium,Mobile App,60+
41410,2024-10-12,United States,Europe,Basic,Smart Tv,36-45
41411,2024-07-26,Canada,Europe,Standard,Web,26-35
41412,2023-11-16,India,Asia,Premium,Web,26-35
41413,2024-06-01,South Korea,Africa,Premium,Mobile App,18-25
41414,2025-05-20,Japan,Asia,Premium,Mobile App,18-25
41415,2025-03-23,Mexico,Europe,Basic,Mobile App,46-60
41416,2025-05-10,Netherlands,Europe,Premium,Mobile App,46-60
41417,2024-03-05,Italy,Europe,Standard,Mobile App,36-45
41418,2025-05-13,Canada,Asia,Standard,Mobile App,26-35
41419,2023-12-08,France,Africa,Premium,Web,46-60
41420,2024-05-16,South Africa,Unknown,Basic,Smart Tv,18-25
41421,2025-09-15,Spain,Africa,Standard,Web,60+
41422,2024-04-22,Sweden,Europe,Standard,Web,36-45
41423,2024-08-06,France,South America,Basic,Web,18-25
41424,2025-10-08,China,Asia,Basic,Web,36-45
41425,2024-03-09,South Africa,Europe,Standard,Mobile App,18-25
41426,2025-05-26,Norway,Africa,Basic,Mobile App,18-25
41427,2025-01-30,China,Asia,Standard,Web,18-25
41428,2023-12-08,United Kingdom,Africa,Standard,Web,46-60
41429,2023-12-03,Germany,North America,Standard,Mobile App,36-45
41430,2025-08-25,Russia,Europe,Premium,Web,36-45
41431,2024-02-05,Russia,Africa,Standard,Mobile App,26-35
41432,2025-08-18,Japan,North America,Basic,Mobile App,36-45
41433,2025-03-08,Canada,Africa,Standard,Web,36-45
41434,2024-08-19,Norway,Europe,Standard,Mobile App,60+
41435,2024-07-28,United Kingdom,South America,Premium,Mobile App,46-60
41436,2024-10-19,Norway,Africa,Basic,Smart Tv,36-45
41437,2025-05-17,Mexico,Africa,Basic,Mobile App,18-25
41438,2024-03-13,Italy,North America,Basic,Mobile App,36-45
41439,2025-01-03,Canada,Europe,Basic,Mobile App,46-60
41440,2024-07-02,United States,Africa,Standard,Mobile App,36-45
41441,2024-09-18,Australia,Asia,Standard,Web,46-60
41442,2025-02-23,India,Europe,Basic,Web,18-25
41443,2024-05-28,Egypt,North America,Basic,Mobile App,26-35
41444,2025-06-29,Norway,North America,Basic,Web,18-25
41445,2024-09-21,Egypt,North America,Premium,Mobile App,46-60
41446,2024-11-11,Japan,Europe,Basic,Web,36-45
41447,2024-04-28,Norway,Europe,Standard,Web,60+
41448,2023-11-16,Netherlands,Africa,Premium,Web,26-35
41449,2024-05-15,France,Unknown,Basic,Web,26-35
41450,2025-05-26,Spain,North America,Premium,Web,26-35
41451,2024-08-30,Canada,Europe,Basic,Web,26-35
41452,2025-10-13,Japan,Europe,Standard,Smart Tv,46-60
41453,2024-01-14,South Korea,Asia,Basic,Web,26-35
41454,2024-10-06,Egypt,North America,Standard,Mobile App,26-35
41455,2025-07-05,Netherlands,Europe,Basic,Smart Tv,18-25
41456,2025-02-23,Mexico,Europe,Premium,Mobile App,46-60
41457,2024-11-23,Spain,Africa,Standard,Smart Tv,18-25
41458,2025-01-24,Spain,North America,Premium,Mobile App,26-35
41459,2024-03-26,China,Asia,Standard,Web,60+
41460,2024-10-20,China,Europe,Premium,Mobile App,36-45
41461,2024-10-22,Egypt,Africa,Premium,Web,60+
41462,2025-05-26,United States,Africa,Standard,Mobile App,26-35
41463,2025-03-10,Italy,South America,Standard,Web,36-45
41464,2024-01-15,Australia,North America,Standard,Web,46-60
41465,2024-10-30,South Korea,Africa,Basic,Mobile App,60+
41466,2024-07-20,France,Asia,Standard,Mobile App,60+
41467,2025-10-09,India,North America,Premium,Mobile App,26-35
41468,2024-12-24,Mexico,Asia,Premium,Web,46-60
41469,2024-02-14,Brazil,Africa,Basic,Web,60+
41470,2025-08-24,Sweden,North America,Premium,Web,46-60
41471,2024-09-10,United Kingdom,Africa,Basic,Web,60+
41472,2025-07-30,China,Africa,Basic,Mobile App,60+
41473,2025-10-04,China,Africa,Basic,Smart Tv,46-60
41474,2025-07-07,Japan,Europe,Standard,Smart Tv,36-45
41475,2025-09-17,Germany,Europe,Basic,Mobile App,18-25
41476,2024-01-14,Australia,Asia,Basic,Web,36-45
41477,2023-10-16,India,Europe,Basic,Mobile App,26-35
41478,2024-03-04,Mexico,Asia,Basic,Mobile App,60+
41479,2024-11-27,United States,Europe,Basic,Mobile App,60+
41480,2025-03-07,China,Africa,Standard,Smart Tv,46-60
41481,2024-10-11,France,Europe,Basic,Mobile App,18-25
41482,2024-09-05,Mexico,South America,Standard,Mobile App,46-60
41483,2025-08-11,Germany,Africa,Standard,Mobile App,36-45
41484,2025-10-03,Sweden,South America,Basic,Web,36-45
41485,2024-02-01,South Korea,Africa,Basic,Web,46-60
41486,2024-10-09,United Kingdom,Europe,Basic,Smart Tv,36-45
41487,2024-05-08,Japan,North America,Standard,Web,18-25
41488,2024-10-23,Japan,Asia,Basic,Smart Tv,60+
41489,2023-12-11,France,Africa,Standard,Web,46-60
41490,2023-11-01,Italy,North America,Standard,Web,26-35
41491,2025-05-04,Germany,North America,Standard,Web,60+
41492,2024-12-28,India,Europe,Basic,Mobile App,26-35
41493,2023-11-14,India,Africa,Standard,Mobile App,46-60
41494,2024-08-15,China,North America,Premium,Web,36-45
41495,2024-11-14,Norway,Asia,Basic,Web,46-60
41496,2024-07-30,Russia,South America,Basic,Mobile App,36-45
41497,2025-07-26,Norway,Europe,Premium,Web,46-60
41498,2024-05-22,United Kingdom,Europe,Premium,Web,46-60
41499,2024-09-06,United Kingdom,Europe,Basic,Mobile App,46-60
41500,2025-02-28,United States,Asia,Basic,Web,18-25
41501,2025-04-15,Sweden,Europe,Standard,Web,18-25
41502,2024-07-05,India,Asia,Standard,Mobile App,60+
41503,2025-08-10,Italy,North America,Basic,Mobile App,36-45
41504,2024-09-18,Japan,Africa,Basic,Smart Tv,26-35
41505,2023-10-26,Mexico,North America,Premium,Web,36-45
41506,2025-07-07,Sweden,Africa,Premium,Mobile App,18-25
41507,2025-06-26,Spain,Europe,Basic,Web,36-45
41508,2025-09-12,Germany,North America,Premium,Web,26-35
41509,2024-11-20,Japan,Asia,Standard,Smart Tv,36-45
41510,2024-05-15,South Africa,Europe,Basic,Mobile App,60+
41511,2025-01-28,Brazil,North America,Basic,Web,18-25
41512,2025-01-20,Australia,North America,Premium,Mobile App,18-25
41513,2025-02-10,Egypt,Asia,Basic,Web,26-35
41514,2025-01-09,Germany,Asia,Basic,Mobile App,46-60
41515,2025-10-09,Netherlands,North America,Premium,Mobile App,46-60
41516,2025-08-13,Italy,Asia,Basic,Smart Tv,18-25
41517,2024-10-12,Italy,South America,Premium,Web,60+
41518,2025-10-13,South Africa,South America,Standard,Mobile App,60+
41519,2025-03-07,Canada,Asia,Basic,Web,18-25
41520,2025-06-19,Japan,North America,Basic,Web,36-45
41521,2025-04-11,Norway,Asia,Standard,Mobile App,46-60
41522,2024-10-19,Brazil,Asia,Basic,Mobile App,36-45
41523,2025-02-14,Netherlands,Africa,Standard,Mobile App,18-25
41524,2025-02-28,Japan,South America,Standard,Mobile App,46-60
41525,2025-02-09,Mexico,Europe,Premium,Mobile App,60+
41526,2024-10-30,Australia,Europe,Premium,Mobile App,46-60
41527,2024-03-23,South Korea,Europe,Premium,Mobile App,18-25
41528,2025-08-15,India,Asia,Standard,Mobile App,26-35
41529,2025-02-12,China,Europe,Standard,Mobile App,46-60
41530,2024-02-12,United Kingdom,Africa,Basic,Smart Tv,26-35
41531,2025-06-28,Canada,Asia,Standard,Web,36-45
41532,2025-01-22,Japan,North America,Basic,Web,36-45
41533,2024-08-13,Norway,North America,Basic,Web,26-35
41534,2025-04-02,Germany,Asia,Premium,Web,60+
41535,2024-12-26,Australia,South America,Premium,Web,36-45
41536,2025-08-06,Japan,South America,Standard,Web,18-25
41537,2025-05-04,Russia,North America,Standard,Mobile App,36-45
41538,2024-01-08,Canada,Europe,Basic,Mobile App,18-25
41539,2024-04-20,South Africa,Africa,Premium,Web,26-35
41540,2024-02-17,Russia,Asia,Standard,Web,26-35
41541,2024-07-21,South Korea,Africa,Premium,Mobile App,18-25
41542,2025-05-03,Canada,Africa,Basic,Web,26-35
41543,2024-05-21,United Kingdom,Africa,Basic,Web,36-45
41544,2024-08-15,Mexico,Asia,Premium,Smart Tv,46-60
41545,2024-01-30,Egypt,Europe,Standard,Mobile App,46-60
41546,2025-03-09,South Korea,Asia,Basic,Smart Tv,18-25
41547,2024-12-23,Netherlands,North America,Standard,Mobile App,36-45
41548,2023-11-06,China,Europe,Premium,Mobile App,36-45
41549,2024-04-24,United States,North America,Premium,Web,46-60
41550,2023-11-02,Italy,Africa,Premium,Mobile App,18-25
41551,2024-11-01,South Korea,Europe,Basic,Web,36-45
41552,2024-08-01,Canada,Africa,Premium,Smart Tv,18-25
41553,2023-11-27,Norway,North America,Premium,Web,18-25
41554,2024-06-22,Sweden,Asia,Basic,Mobile App,60+
41555,2023-12-16,South Africa,Europe,Standard,Smart Tv,46-60
41556,2025-09-18,Russia,Africa,Standard,Smart Tv,18-25
41557,2024-11-25,Australia,South America,Standard,Web,26-35
41558,2023-12-15,Brazil,Africa,Standard,Mobile App,36-45
41559,2025-08-02,Australia,North America,Basic,Web,60+
41560,2023-12-01,Australia,North America,Basic,Web,36-45
41561,2024-08-08,Japan,Asia,Basic,Web,18-25
41562,2025-02-05,Norway,Europe,Premium,Web,36-45
41563,2024-08-29,Sweden,South America,Basic,Mobile App,60+
41564,2025-07-05,Italy,North America,Standard,Mobile App,60+
41565,2025-06-05,Canada,Europe,Standard,Mobile App,60+
41566,2024-11-05,United States,South America,Premium,Web,36-45
41567,2024-05-16,India,Asia,Basic,Web,46-60
41568,2025-05-07,Australia,Europe,Standard,Mobile App,36-45
41569,2023-11-26,Netherlands,Africa,Premium,Smart Tv,36-45
41570,2024-07-15,Mexico,South America,Basic,Smart Tv,46-60
41571,2025-04-23,Netherlands,Africa,Standard,Web,60+
41572,2024-01-21,Mexico,Africa,Basic,Mobile App,18-25
41573,2024-04-03,Spain,South America,Standard,Web,60+
41574,2025-04-16,Norway,Africa,Basic,Mobile App,26-35
41575,2024-11-05,Egypt,South America,Basic,Smart Tv,26-35
41576,2025-01-29,Brazil,Africa,Basic,Mobile App,36-45
41577,2024-06-02,Germany,Asia,Premium,Mobile App,46-60
41578,2025-03-30,Netherlands,Asia,Basic,Smart Tv,36-45
41579,2024-05-20,Japan,Europe,Basic,Mobile App,18-25
41580,2024-07-22,Brazil,Africa,Standard,Mobile App,60+
41581,2025-02-19,Sweden,Asia,Basic,Web,46-60
41582,2024-04-26,Japan,Asia,Premium,Mobile App,26-35
41583,2024-06-23,Egypt,Asia,Standard,Mobile App,26-35
41584,2025-07-26,United Kingdom,North America,Standard,Mobile App,60+
41585,2024-01-06,Japan,Africa,Premium,Mobile App,60+
41586,2025-02-17,Australia,Europe,Standard,Smart Tv,36-45
41587,2024-02-05,India,Asia,Basic,Web,18-25
41588,2024-06-26,Italy,South America,Premium,Web,26-35
41589,2025-05-20,Sweden,North America,Premium,Web,26-35
41590,2025-02-28,Italy,Africa,Premium,Mobile App,60+
41591,2024-08-08,Spain,Europe,Basic,Smart Tv,18-25
41592,2024-06-06,South Korea,Asia,Standard,Web,60+
41593,2024-12-11,Italy,South America,Basic,Mobile App,26-35
41594,2024-07-29,United Kingdom,North America,Standard,Web,60+
41595,2025-05-17,South Korea,South America,Premium,Web,36-45
41596,2024-04-29,India,South America,Standard,Mobile App,60+
41597,2024-12-15,Germany,North America,Standard,Web,26-35
41598,2024-03-14,France,South America,Basic,Web,26-35
41599,2024-06-27,South Africa,Asia,Basic,Web,60+
41600,2024-11-08,Norway,North America,Standard,Mobile App,18-25
41601,2025-08-30,Spain,Africa,Premium,Web,26-35
41602,2025-09-30,United States,North America,Basic,Web,46-60
41603,2024-10-28,Sweden,Europe,Basic,Smart Tv,60+
41604,2024-06-05,Egypt,Asia,Premium,Mobile App,26-35
41605,2024-09-29,Egypt,Africa,Standard,Web,46-60
41606,2023-11-01,Norway,Asia,Premium,Mobile App,60+
41607,2024-11-17,France,Asia,Basic,Web,18-25
41608,2024-03-20,Italy,North America,Basic,Mobile App,36-45
41609,2024-08-25,India,Africa,Basic,Smart Tv,36-45
41610,2024-04-09,South Africa,North America,Standard,Mobile App,26-35
41611,2025-02-07,India,Europe,Basic,Web,36-45
41612,2024-11-12,Italy,Europe,Basic,Mobile App,18-25
41613,2025-08-17,India,Europe,Basic,Mobile App,46-60
41614,2024-06-15,India,North America,Standard,Web,60+
41615,2025-06-25,China,North America,Basic,Web,18-25
41616,2025-09-13,Germany,Europe,Premium,Web,60+
41617,2024-03-05,South Korea,Unknown,Basic,Mobile App,26-35
41618,2025-10-02,India,South America,Premium,Mobile App,26-35
41619,2025-08-12,Netherlands,South America,Basic,Web,26-35
41620,2024-12-24,South Africa,South America,Standard,Mobile App,26-35
41621,2024-02-02,Italy,Asia,Premium,Web,26-35
41622,2024-10-19,Brazil,Africa,Standard,Web,18-25
41623,2024-03-16,Mexico,Africa,Basic,Mobile App,46-60
41624,2024-10-22,India,Africa,Standard,Mobile App,46-60
41625,2025-04-13,Australia,Europe,Basic,Mobile App,18-25
41626,2024-03-21,United Kingdom,South America,Standard,Web,60+
41627,2024-08-11,Sweden,South America,Standard,Web,60+
41628,2025-06-08,South Africa,North America,Standard,Web,60+
41629,2025-05-30,United Kingdom,Asia,Basic,Web,46-60
41630,2023-11-02,Mexico,Asia,Basic,Mobile App,60+
41631,2024-09-11,Italy,South America,Basic,Mobile App,46-60
41632,2025-08-27,South Africa,North America,Standard,Web,60+
41633,2025-03-20,Norway,South America,Premium,Mobile App,46-60
41634,2024-02-28,China,Europe,Basic,Web,60+
41635,2024-09-15,Russia,Europe,Standard,Web,36-45
41636,2025-04-09,Italy,Africa,Basic,Web,36-45
41637,2025-09-21,China,Africa,Basic,Mobile App,60+
41638,2025-01-19,South Africa,South America,Standard,Mobile App,18-25
41639,2024-03-29,Spain,Africa,Basic,Mobile App,46-60
41640,2024-09-02,Egypt,South America,Basic,Web,36-45
41641,2024-03-08,India,Asia,Basic,Mobile App,26-35
41642,2025-03-11,Norway,Europe,Basic,Web,46-60
41643,2025-07-13,Canada,North America,Basic,Mobile App,60+
41644,2024-04-28,South Korea,North America,Standard,Web,46-60
41645,2024-04-28,Russia,Asia,Standard,Smart Tv,18-25
41646,2025-01-29,Germany,South America,Basic,Mobile App,36-45
41647,2024-03-25,Spain,Europe,Basic,Web,46-60
41648,2024-11-26,United Kingdom,South America,Basic,Mobile App,18-25
41649,2024-09-10,Netherlands,South America,Standard,Web,46-60
41650,2024-11-23,Brazil,Asia,Standard,Web,46-60
41651,2024-05-23,Sweden,Asia,Standard,Web,26-35
41652,2025-09-03,Australia,Africa,Basic,Web,60+
41653,2025-05-13,Norway,Asia,Premium,Web,46-60
41654,2025-04-04,South Korea,Africa,Basic,Mobile App,46-60
41655,2024-12-10,Canada,North America,Standard,Web,26-35
41656,2024-07-17,United States,Africa,Standard,Smart Tv,46-60
41657,2025-05-09,Netherlands,Africa,Premium,Web,46-60
41658,2025-06-08,Netherlands,North America,Premium,Mobile App,18-25
41659,2024-07-31,Japan,Europe,Basic,Web,18-25
41660,2025-01-28,Germany,Unknown,Basic,Web,18-25
41661,2024-04-12,Japan,South America,Standard,Mobile App,26-35
41662,2024-09-26,Italy,Asia,Basic,Web,46-60
41663,2024-10-29,Japan,Asia,Basic,Web,18-25
41664,2025-05-03,United States,Europe,Premium,Mobile App,46-60
41665,2024-02-03,Brazil,Asia,Standard,Mobile App,36-45
41666,2025-09-18,Spain,South America,Basic,Web,18-25
41667,2024-07-23,United Kingdom,Africa,Standard,Web,26-35
41668,2024-03-31,Brazil,Africa,Basic,Web,26-35
41669,2025-08-21,Canada,Asia,Standard,Web,46-60
41670,2024-07-12,India,South America,Basic,Mobile App,18-25
41671,2024-11-01,Sweden,North America,Standard,Web,18-25
41672,2025-01-10,United States,North America,Premium,Mobile App,26-35
41673,2025-06-07,Norway,Africa,Standard,Web,36-45
41674,2024-03-16,Italy,South America,Basic,Web,36-45
41675,2024-01-29,Italy,Africa,Standard,Mobile App,18-25
41676,2025-08-21,Brazil,South America,Basic,Mobile App,18-25
41677,2025-03-24,India,North America,Basic,Web,60+
41678,2024-02-15,Russia,Asia,Basic,Mobile App,26-35
41679,2024-05-10,Germany,Europe,Basic,Web,18-25
41680,2024-07-01,Australia,Asia,Premium,Web,26-35
41681,2024-08-06,Germany,South America,Basic,Web,18-25
41682,2025-09-02,United Kingdom,Africa,Standard,Mobile App,46-60
41683,2023-11-07,Germany,Africa,Standard,Mobile App,46-60
41684,2024-07-02,United States,North America,Basic,Web,46-60
41685,2025-07-18,Brazil,North America,Standard,Mobile App,46-60
41686,2024-10-19,Japan,Asia,Standard,Web,26-35
41687,2025-09-18,South Africa,Asia,Standard,Web,36-45
41688,2024-06-06,Egypt,Europe,Basic,Mobile App,46-60
41689,2023-12-21,Spain,South America,Basic,Web,60+
41690,2024-03-07,France,Asia,Basic,Mobile App,36-45
41691,2024-07-03,Canada,Asia,Standard,Mobile App,46-60
41692,2025-05-06,South Africa,North America,Standard,Mobile App,36-45
41693,2024-10-31,United Kingdom,South America,Standard,Web,60+
41694,2025-04-23,Russia,North America,Premium,Mobile App,26-35
41695,2024-07-13,Spain,Europe,Basic,Web,18-25
41696,2025-01-09,France,Asia,Premium,Web,46-60
41697,2024-07-09,India,Asia,Basic,Mobile App,60+
41698,2025-08-27,Brazil,Asia,Basic,Mobile App,18-25
41699,2025-01-30,Mexico,Africa,Standard,Web,36-45
41700,2024-09-06,South Korea,South America,Standard,Web,60+
41701,2025-04-29,United States,North America,Basic,Mobile App,36-45
41702,2025-05-25,Netherlands,North America,Basic,Web,18-25
41703,2024-11-08,Egypt,North America,Basic,Web,26-35
41704,2025-03-03,Australia,Europe,Standard,Web,18-25
41705,2025-05-03,Sweden,Africa,Standard,Mobile App,26-35
41706,2024-09-24,Italy,Europe,Basic,Web,18-25
41707,2023-12-10,Canada,South America,Basic,Web,60+
41708,2025-02-23,South Korea,North America,Basic,Mobile App,60+
41709,2024-02-04,Australia,North America,Standard,Mobile App,60+
41710,2024-02-28,Brazil,North America,Basic,Web,60+
41711,2024-09-10,South Korea,Asia,Basic,Web,46-60
41712,2025-01-22,Norway,Asia,Standard,Mobile App,36-45
41713,2024-05-22,Norway,North America,Premium,Web,26-35
41714,2025-01-25,Brazil,Unknown,Basic,Web,26-35
41715,2024-10-29,Canada,Unknown,Standard,Mobile App,18-25
41716,2024-04-29,Germany,Europe,Premium,Mobile App,36-45
41717,2024-11-25,Norway,Africa,Basic,Mobile App,18-25
41718,2024-04-04,Sweden,Europe,Premium,Mobile App,26-35
41719,2024-10-04,China,Africa,Basic,Mobile App,60+
41720,2024-03-10,Netherlands,Asia,Basic,Web,46-60
41721,2023-12-11,South Korea,North America,Standard,Web,36-45
41722,2025-02-02,Japan,North America,Standard,Web,36-45
41723,2024-09-29,Mexico,North America,Premium,Web,60+
41724,2024-06-11,India,Europe,Basic,Web,60+
41725,2025-06-28,South Africa,North America,Premium,Mobile App,60+
41726,2025-08-07,Sweden,Africa,Premium,Web,46-60
41727,2025-02-08,Brazil,North America,Basic,Smart Tv,60+
41728,2025-06-11,Mexico,Asia,Basic,Web,36-45
41729,2025-08-22,France,North America,Basic,Mobile App,36-45
41730,2025-05-23,United Kingdom,Europe,Premium,Web,26-35
41731,2024-06-11,Australia,Europe,Basic,Mobile App,36-45
41732,2024-03-20,Norway,Asia,Basic,Mobile App,60+
41733,2025-07-20,United Kingdom,South America,Standard,Web,36-45
41734,2025-03-22,Canada,Europe,Basic,Mobile App,60+
41735,2023-11-01,Japan,South America,Basic,Web,36-45
41736,2025-05-28,France,Asia,Standard,Mobile App,18-25
41737,2023-12-17,Spain,North America,Basic,Smart Tv,46-60
41738,2025-09-10,Mexico,South America,Standard,Web,36-45
41739,2023-11-12,South Africa,Asia,Basic,Mobile App,46-60
41740,2024-01-08,Canada,South America,Standard,Mobile App,60+
41741,2023-12-11,Brazil,South America,Basic,Mobile App,60+
41742,2025-06-06,India,North America,Premium,Web,26-35
41743,2024-01-26,South Africa,Europe,Standard,Smart Tv,26-35
41744,2024-02-12,Sweden,South America,Basic,Mobile App,18-25
41745,2024-11-01,Spain,Africa,Basic,Mobile App,26-35
41746,2024-02-14,Norway,North America,Basic,Web,36-45
41747,2024-09-05,Italy,Africa,Basic,Mobile App,46-60
41748,2025-02-13,Brazil,North America,Basic,Mobile App,60+
41749,2024-10-14,Australia,North America,Standard,Web,36-45
41750,2024-01-23,Brazil,Europe,Basic,Mobile App,60+
41751,2024-03-11,United States,Africa,Basic,Web,46-60
41752,2024-04-28,Canada,South America,Basic,Mobile App,18-25
41753,2024-05-21,Germany,North America,Premium,Mobile App,46-60
41754,2025-07-04,Egypt,Africa,Premium,Web,26-35
41755,2024-07-31,Norway,Africa,Basic,Web,36-45
41756,2025-08-03,India,Europe,Basic,Web,46-60
41757,2024-07-06,United States,Africa,Basic,Web,36-45
41758,2025-01-24,India,South America,Basic,Smart Tv,26-35
41759,2025-07-30,Brazil,Africa,Basic,Web,18-25
41760,2025-08-15,South Korea,Europe,Standard,Web,36-45
41761,2025-09-22,Russia,North America,Basic,Mobile App,26-35
